chr,start,end,testSample1,testSample2
1,163500000,163529999,-0.078949741,0.084095341
1,84150000,84179999,-0.068811872,0.084090865
2,179370000,179399999,-0.01284567,0.084065399
2,240660000,240689999,0.23366869,0.08406071
2,75330000,75359999,-0.046369413,0.084026278
2,166710000,166739999,0.0848943,0.083934482
1,177570000,177599999,-0.016773703,0.083913837
2,108030000,108059999,-0.16279236,0.083908723
1,159540000,159569999,-0.087070329,0.083906148
2,205590000,205619999,-0.18157805,0.08375126
1,240450000,240479999,0.013461876,0.083729132
2,77340000,77369999,-0.133455854,0.08369571
2,206580000,206609999,0.170360699,0.083656265
2,53220000,53249999,-0.046740353,0.083600965
1,232410000,232439999,-0.013635698,0.083573344
2,84780000,84809999,-0.001868642,0.083498371
2,174960000,174989999,-0.069289679,0.083497099
2,15240000,15269999,-0.082996932,0.083496784
2,147660000,147689999,-0.005115921,0.083463993
1,2400000,2429999,0.269817729,0.083447813
2,151200000,151229999,0.029835013,0.083441556
2,18660000,18689999,-0.121011623,0.083410396
1,77610000,77639999,-0.052679998,0.083382535
2,14400000,14429999,-0.134160597,0.083375371
2,124350000,124379999,-0.156399829,0.083275464
2,221460000,221489999,-0.04770468,0.083253825
2,75990000,76019999,-0.046333741,0.083217111
2,180600000,180629999,-0.147897105,0.083213122
2,77760000,77789999,-0.004983495,0.083204884
2,107940000,107969999,-0.081614937,0.083182259
2,41640000,41669999,-0.148683763,0.083173771
2,144570000,144599999,-0.245271846,0.083154387
1,157380000,157409999,0.071953035,0.083134061
1,240060000,240089999,0.007913351,0.083022581
1,163260000,163289999,-0.048187839,0.08300826
2,143130000,143159999,0.012161795,0.082994437
1,90030000,90059999,0.046493411,0.082953261
2,123270000,123299999,-0.095541239,0.082950398
2,151740000,151769999,-0.074284279,0.082929561
2,84210000,84239999,-0.329200488,0.082875498
1,177240000,177269999,0.058466202,0.082839337
1,86880000,86909999,-0.033000192,0.082839279
2,229740000,229769999,-0.159457877,0.082824887
2,205680000,205709999,-0.053806524,0.082816942
1,63330000,63359999,-0.116647269,0.082789633
2,82170000,82199999,-0.070990884,0.082787697
2,154050000,154079999,0.005651348,0.082777794
2,207420000,207449999,-0.017444712,0.082773135
1,152280000,152309999,-0.374914247,0.082763276
2,125520000,125549999,-0.098501331,0.082753504
1,213960000,213989999,-0.038427903,0.082734002
2,177450000,177479999,-0.017633117,0.082706107
1,192630000,192659999,-0.004756663,0.0826643
1,111720000,111749999,0.143511674,0.08264549
2,195810000,195839999,-0.085267575,0.082638988
2,191790000,191819999,0.053084066,0.082610075
1,192720000,192749999,-0.023962717,0.082595694
1,87180000,87209999,0.03758139,0.082592464
2,79470000,79499999,-0.226032968,0.082585994
2,215370000,215399999,-0.110414136,0.082578148
1,87900000,87929999,0.010803218,0.082520871
2,17760000,17789999,-0.023711558,0.082513479
2,155400000,155429999,0.000228777,0.082510591
2,21840000,21869999,-0.049828331,0.082457103
2,19020000,19049999,-0.068001416,0.082456683
2,126120000,126149999,-0.103488195,0.082420906
1,101520000,101549999,0.003180408,0.082420637
2,12420000,12449999,0.074484756,0.082370601
2,570000,599999,0.139886713,0.082328759
1,213990000,214019999,-0.016818394,0.082293906
1,80370000,80399999,-0.002006056,0.082288986
1,59850000,59879999,-0.003882909,0.082288028
1,238290000,238319999,-0.243625687,0.082220973
1,64350000,64379999,-0.009399585,0.082189331
2,76200000,76229999,-0.108179839,0.082155927
1,162870000,162899999,-0.038527474,0.082136863
2,59190000,59219999,-0.086247592,0.08207375
2,180900000,180929999,-0.076165905,0.082025838
1,237630000,237659999,0.02799515,0.081964908
2,179760000,179789999,0.017956253,0.081932084
2,187620000,187649999,-0.109817544,0.081931745
2,52740000,52769999,-0.194134998,0.08190539
2,161310000,161339999,0.102940287,0.081897595
2,144600000,144629999,-0.105499688,0.081882198
2,198900000,198929999,-0.05698134,0.081867663
2,22950000,22979999,-0.034650778,0.081863096
1,98760000,98789999,-0.18429357,0.081808546
1,88020000,88049999,0.00116835,0.081803467
2,115860000,115889999,-0.149636594,0.081764907
1,66840000,66869999,0.049064907,0.081722671
1,172770000,172799999,0.001830033,0.081713018
1,175500000,175529999,0.032412702,0.081709038
2,155010000,155039999,-0.087342286,0.081693492
2,134010000,134039999,-0.009008267,0.081685232
1,166410000,166439999,-0.209187931,0.081676906
1,168480000,168509999,0.001751022,0.081648819
1,101310000,101339999,-0.231179519,0.081648491
1,101370000,101399999,0.011044804,0.081603261
2,52980000,53009999,-0.062322794,0.081577267
2,225960000,225989999,0.016949806,0.081466274
2,88230000,88259999,-0.245048506,0.081461348
1,239340000,239369999,-0.005749018,0.081434257
1,238110000,238139999,0.043480615,0.081397514
2,124410000,124439999,-0.073522394,0.081310108
2,225990000,226019999,-0.100178614,0.081284803
2,78900000,78929999,0.025995341,0.081197683
2,140070000,140099999,-0.133776105,0.081125323
2,59730000,59759999,-0.090834799,0.081123412
2,189060000,189089999,-0.000458045,0.081103164
1,221520000,221549999,-0.122303506,0.081003556
1,107400000,107429999,-0.081027725,0.080998174
2,198780000,198809999,-0.04948108,0.080923313
2,95370000,95399999,-0.141395268,0.080884057
2,177630000,177659999,0.110450385,0.080860014
1,209490000,209519999,-0.067169843,0.080849557
1,146100000,146129999,-0.032682058,0.080846333
2,205350000,205379999,-0.160248455,0.080835242
2,35970000,35999999,-0.037359701,0.080772527
2,133770000,133799999,-0.062718333,0.080770578
1,91920000,91949999,0.060502392,0.080743943
2,154500000,154529999,-0.129812557,0.080730874
2,103830000,103859999,-0.342585604,0.080708727
2,153780000,153809999,-0.078932641,0.080580655
2,76050000,76079999,0.037692121,0.080512929
1,66240000,66269999,-0.080974259,0.080497926
2,165630000,165659999,-0.012259244,0.080486672
1,181710000,181739999,0.054347419,0.080455266
2,5580000,5609999,0.029802908,0.080420857
2,89430000,89459999,0.053686221,0.080419147
1,108450000,108479999,0.050266775,0.080417185
1,197850000,197879999,0.040571578,0.080382821
2,76440000,76469999,-0.065410019,0.080369467
1,222000000,222029999,0.095250186,0.080354305
2,108270000,108299999,0.000354827,0.080290181
1,108360000,108389999,-0.027252351,0.080284442
2,34440000,34469999,-0.061021746,0.080283853
2,23010000,23039999,-0.021542233,0.080266954
2,137580000,137609999,-0.11157517,0.080254478
2,124830000,124859999,-0.071394304,0.080208212
2,41550000,41579999,-0.273287124,0.080112308
2,81060000,81089999,-0.19698511,0.080047144
2,57210000,57239999,-0.064874063,0.080011889
2,17520000,17549999,-0.103357344,0.079996456
1,76410000,76439999,-0.056798016,0.079987081
1,99810000,99839999,-0.267760688,0.079984409
1,113970000,113999999,-0.068934467,0.079977085
2,59640000,59669999,-0.258374485,0.079974058
1,117960000,117989999,-0.06353004,0.079972375
2,66510000,66539999,-0.155406368,0.079931551
1,167970000,167999999,-0.052250806,0.079896269
2,127110000,127139999,-0.045175673,0.079869975
1,118740000,118769999,-0.147843811,0.079835759
2,103380000,103409999,-0.013559669,0.079747103
1,238980000,239009999,-0.012870016,0.079720111
2,57270000,57299999,-0.231873871,0.079708327
2,2430000,2459999,-0.028731747,0.079684853
1,81870000,81899999,0.041935224,0.079647877
1,218820000,218849999,-0.02967258,0.079613914
2,176790000,176819999,-0.064766008,0.079577239
1,192930000,192959999,0.007283324,0.079552452
2,53190000,53219999,-0.116489016,0.079505352
2,124740000,124769999,-0.322254558,0.079504405
2,147570000,147599999,-0.019134196,0.079462328
2,67620000,67649999,-0.166629224,0.07941573
2,49740000,49769999,-0.095700744,0.079413063
1,99600000,99629999,0.003723927,0.079410946
2,14370000,14399999,-0.06127808,0.079408413
1,241650000,241679999,0.021046656,0.079398122
2,227280000,227309999,-0.05454661,0.079381926
2,23040000,23069999,-0.076362787,0.079381407
2,200280000,200309999,-0.012471265,0.079378571
2,140400000,140429999,-0.088590387,0.079351377
2,6870000,6899999,-0.037569341,0.079306597
1,217770000,217799999,-0.019044293,0.07925327
2,229800000,229829999,-0.124632613,0.079156425
2,174480000,174509999,0.063028442,0.07910431
2,79170000,79199999,-0.11100352,0.079092003
2,154530000,154559999,-0.238015177,0.079074546
2,207450000,207479999,-0.018769015,0.079036528
2,39960000,39989999,-0.017756622,0.078973997
1,49890000,49919999,-0.129003907,0.078952751
1,192690000,192719999,-0.00581709,0.078952375
1,80940000,80969999,-0.161211608,0.078860043
2,69300000,69329999,0.105295762,0.078792944
1,64440000,64469999,-0.059736109,0.07878823
1,86550000,86579999,-0.036322691,0.078784056
2,59250000,59279999,-0.008642964,0.078763792
2,21480000,21509999,0.138210284,0.078758936
2,167580000,167609999,-0.112504579,0.078757061
2,80190000,80219999,-0.192999055,0.078742634
2,138090000,138119999,-0.374044029,0.078738078
2,104850000,104879999,-0.121204149,0.078680286
2,168000000,168029999,-0.051836344,0.078679973
2,55080000,55109999,0.061323785,0.078653083
2,40410000,40439999,-0.293694696,0.078605177
2,138960000,138989999,-0.130858026,0.078551564
2,66030000,66059999,-0.157732117,0.078504268
2,225870000,225899999,-0.01457837,0.078464658
1,158730000,158759999,-0.024750896,0.078453544
2,210000000,210029999,-0.126075745,0.078428619
1,158790000,158819999,-0.040568264,0.078424422
1,217950000,217979999,-0.072936805,0.078399785
1,177150000,177179999,-0.047767768,0.078358637
1,169440000,169469999,0.079738484,0.078355538
2,52590000,52619999,-0.105705568,0.078350072
2,5310000,5339999,-0.192409725,0.078336947
2,213630000,213659999,-0.123696101,0.078336671
2,188670000,188699999,0.003779885,0.078299104
2,215400000,215429999,-0.123690776,0.078262586
2,154410000,154439999,-0.075818234,0.078236941
2,174990000,175019999,0.044977741,0.078230947
2,114990000,115019999,-0.27150847,0.078214269
2,129930000,129959999,0.041438283,0.078206803
1,177510000,177539999,-0.122098961,0.078202082
1,143700000,143729999,-0.066047752,0.078177009
1,84480000,84509999,0.028301957,0.078153487
1,115800000,115829999,0.016184836,0.078145669
1,108420000,108449999,-0.012669534,0.078139721
2,4680000,4709999,-0.000299617,0.078122831
2,114960000,114989999,-0.041778243,0.078087052
2,182790000,182819999,-0.175990151,0.078011334
1,63540000,63569999,-0.075888666,0.078000017
1,170490000,170519999,-0.013839684,0.077994358
2,108060000,108089999,0.004105278,0.077940423
1,215580000,215609999,-0.088743785,0.077912455
1,237600000,237629999,-0.055354312,0.077896442
2,125820000,125849999,-0.202097458,0.077858907
2,108690000,108719999,-0.029996294,0.07783356
2,143460000,143489999,-0.169899757,0.077826749
1,96600000,96629999,-0.011884034,0.077822868
2,37710000,37739999,-0.058341445,0.077815411
1,60210000,60239999,0.044442885,0.077780106
2,79590000,79619999,-0.151219951,0.077766489
2,21810000,21839999,-0.175236367,0.077764049
1,176460000,176489999,-0.115167919,0.077743878
2,212070000,212099999,0.002340522,0.077722279
1,214050000,214079999,-0.03808269,0.077699597
1,148020000,148049999,0.10680037,0.077676758
1,68220000,68249999,0.079898815,0.077676758
1,83610000,83639999,-0.279524414,0.077657932
2,45630000,45659999,0.032056906,0.077653653
2,102900000,102929999,0.006927951,0.07761917
2,143760000,143789999,-0.034925279,0.077572609
2,98460000,98489999,0.081235497,0.077528811
2,222750000,222779999,-0.099254661,0.077503047
2,190230000,190259999,-0.118726231,0.077495509
2,184590000,184619999,-0.154341324,0.077494496
1,227310000,227339999,0.004107349,0.077489577
1,185430000,185459999,0.054007918,0.07746083
1,243690000,243719999,-0.004658377,0.077460822
1,48840000,48869999,-0.248464331,0.077427674
1,68190000,68219999,0.137813814,0.077400789
2,40170000,40199999,-0.073902664,0.077373802
1,91140000,91169999,-0.02870591,0.077361588
2,50100000,50129999,-0.16506,0.077335271
1,217170000,217199999,-0.128775957,0.077320665
1,118770000,118799999,-0.121339986,0.077319152
1,96240000,96269999,-0.024922651,0.077300352
2,187710000,187739999,-0.005593096,0.07727295
1,161880000,161909999,0.008263462,0.077269417
2,181080000,181109999,-0.095992372,0.07720955
2,214410000,214439999,-0.158439238,0.077207436
1,66210000,66239999,-0.122713754,0.077140171
2,80130000,80159999,-0.044452175,0.077119112
2,4200000,4229999,-0.242748839,0.07706293
2,52530000,52559999,-0.017878571,0.076993963
1,82710000,82739999,-0.002527663,0.076939406
2,16560000,16589999,0.065891417,0.076910386
2,215910000,215939999,-0.327734309,0.076891982
1,68610000,68639999,0.078550269,0.076860379
2,181050000,181079999,-0.170751892,0.076859834
1,118560000,118589999,-0.125964043,0.076814229
2,221370000,221399999,-0.183734071,0.076808306
1,104370000,104399999,-0.236278014,0.076789618
2,123210000,123239999,-0.071010702,0.07678589
1,218220000,218249999,-0.149785631,0.076781704
2,118260000,118289999,-0.133380379,0.076748684
2,13050000,13079999,-0.091251728,0.076686169
1,99840000,99869999,-0.169903004,0.076678247
2,37860000,37889999,0.070689338,0.076657073
2,225780000,225809999,0.046226686,0.076540524
2,105000000,105029999,0.045307873,0.07652629
2,161070000,161099999,0.149089718,0.076516544
2,116100000,116129999,-0.162260569,0.076503428
2,81960000,81989999,-0.071881582,0.076471355
2,187290000,187319999,-0.01307309,0.076415645
2,181110000,181139999,-0.06132967,0.076384912
1,61110000,61139999,-0.141361468,0.076367536
2,143580000,143609999,-0.190696059,0.076344067
2,226170000,226199999,-0.062566859,0.0763279
1,193770000,193799999,-0.217776934,0.076320707
1,77190000,77219999,-0.033592949,0.076294864
1,222420000,222449999,-0.038708212,0.07629244
1,61650000,61679999,0.07478443,0.076273435
2,150540000,150569999,-0.03914143,0.076269558
2,157800000,157829999,-0.149476624,0.076264533
1,76020000,76049999,-0.069310719,0.076211379
1,111150000,111179999,0.120351623,0.076177709
2,154830000,154859999,-0.179623117,0.076168171
1,69030000,69059999,-0.241082187,0.076143077
1,66660000,66689999,-0.062965954,0.076132092
2,17190000,17219999,-0.093946831,0.076010509
1,238050000,238079999,0.00558988,0.075998587
1,30000000,30029999,0.146035719,0.075927255
2,211740000,211769999,-0.093152071,0.075916048
2,34950000,34979999,-0.001958295,0.075910771
1,238080000,238109999,-0.008221761,0.075910181
2,45720000,45749999,0.025396379,0.075908838
2,30750000,30779999,-0.003880348,0.075890219
2,175650000,175679999,0.082754955,0.075852102
2,157860000,157889999,-0.009985384,0.075849737
2,22320000,22349999,-0.070877112,0.07584067
1,56250000,56279999,-0.012575693,0.07583416
2,115260000,115289999,-0.003209871,0.075806562
1,175470000,175499999,0.055596907,0.075789988
2,199920000,199949999,-0.263922677,0.075740899
1,163140000,163169999,-0.057948632,0.075729711
1,187590000,187619999,-0.022472015,0.075727478
1,207480000,207509999,0.051936135,0.075708098
2,223080000,223109999,-0.06050307,0.075695432
2,123540000,123569999,-0.123267961,0.075648972
2,157980000,158009999,-0.031091599,0.075644713
1,119430000,119459999,-0.136437687,0.075632307
2,138180000,138209999,-0.126839223,0.07561554
1,99510000,99539999,-0.10655406,0.075588741
2,59370000,59399999,-0.216534401,0.075541538
1,239070000,239099999,-0.135482607,0.075536268
1,185460000,185489999,-0.060615094,0.075529007
2,137880000,137909999,-0.153736939,0.075519949
2,34470000,34499999,-0.028174032,0.075508421
2,188880000,188909999,0.070855001,0.075491141
2,22860000,22889999,-0.074218242,0.075475139
1,186390000,186419999,0.075057588,0.075465836
1,218880000,218909999,-0.10454361,0.075462327
1,111120000,111149999,0.141921263,0.075452223
1,111780000,111809999,0.022099023,0.075427678
2,4950000,4979999,-0.02479294,0.075417715
2,227310000,227339999,-0.118087459,0.075401807
1,72870000,72899999,-0.139807522,0.075382789
2,148260000,148289999,0.009396151,0.075381629
1,84720000,84749999,0.034944231,0.075363053
2,133500000,133529999,-0.044191137,0.075353913
2,107550000,107579999,-0.057219436,0.075341956
2,103080000,103109999,-0.007636215,0.075330546
2,19350000,19379999,-0.314082971,0.075268299
1,71400000,71429999,-0.095474335,0.075253518
2,154860000,154889999,-0.053397593,0.075217014
2,124140000,124169999,-0.027935357,0.075207672
1,69360000,69389999,-0.170801034,0.075197786
2,122940000,122969999,0.065000091,0.075181315
